iter	Passed	Remaining
1690	7406	80194
1691	7409	80169
1692	7411	80143
1693	7413	80115
1694	7415	80086
1695	7417	80058
1696	7420	80032
1697	7422	80007
1698	7425	79981
1699	7427	79954
1700	7429	79928
1701	7432	79901
1702	7434	79873
1703	7436	79845
1704	7438	79819
1705	7441	79795
1706	7443	79768
1707	7445	79742
1708	7449	79725
1709	7505	80274
1710	7507	80247
1711	7509	80221
1712	7511	80193
1713	7513	80163
1714	7516	80135
1715	7518	80107
1716	7520	80079
1717	7522	80049
1718	7524	80021
1719	7526	79991
1720	7528	79963
1721	7530	79934
1722	7532	79905
1723	7535	79878
1724	7537	79850
1725	7539	79822
1726	7541	79795
1727	7543	79768
1728	7545	79739
1729	7547	79711
1730	7603	80248
1731	7605	80220
1732	7608	80193
1733	7610	80165
1734	7612	80137
1735	7614	80109
1736	7616	80081
1737	7618	80054
1738	7621	80028
1739	7623	80003
1740	7625	79978
1741	7628	79952
1742	7630	79924
1743	7632	79896
1744	7634	79866
1745	7636	79841
1746	7638	79811
1747	7640	79781
1748	7642	79753
1749	7644	79724
1750	7646	79696
1751	7649	79669
1752	7651	79644
1753	7702	80130
1754	7705	80102
1755	7707	80076
1756	7709	80045
1757	7711	80016
1758	7713	79987
1759	7715	79958
1760	7717	79929
1761	7719	79900
1762	7721	79872
1763	7723	79843
1764	7725	79816
1765	7727	79789
1766	7729	79761
1767	7731	79733
1768	7734	79706
1769	7736	79678
1770	7738	79651
1771	7740	79625
1772	7742	79598
1773	7744	79570
1774	7746	79542
1775	7749	79521
1776	7801	80005
1777	7803	79978
1778	7806	79951
1779	7808	79924
1780	7810	79900
1781	7813	79875
1782	7815	79851
1783	7817	79824
1784	7819	79796
1785	7821	79768
1786	7824	79743
1787	7826	79716
1788	7828	79690
1789	7830	79664
1790	7833	79639
1791	7835	79612
1792	7837	79585
1793	7839	79558
1794	7841	79531
1795	7844	79507
1796	7847	79489
1797	7899	79970
1798	7901	79945
1799	7904	79919
1800	7906	79895
1801	7908	79870
1802	7911	79846
1803	7914	79824
1804	7916	79799
1805	7918	79774
1806	7920	79747
1807	7922	79719
1808	7924	79692
1809	7927	79665
1810	7929	79640
1811	7931	79614
1812	7933	79587
1813	7936	79563
1814	7938	79538
1815	7940	79513
1816	7943	79488
1817	7946	79472
1818	7998	79946
1819	8000	79918
1820	8002	79886
1821	8004	79855
1822	8005	79824
1823	8007	79793
1824	8009	79761
1825	8010	79730
1826	8012	79699
1827	8014	79670
1828	8016	79641
1829	8018	79612
1830	8020	79583
1831	8021	79552
1832	8023	79521
1833	8025	79491
1834	8026	79460
1835	8028	79430
1836	8030	79399
1837	8032	79370
1838	8034	79341
1839	8035	79311
1840	8037	79280
1841	8039	79248
1842	8040	79216
1843	8042	79186
1844	8097	79676
1845	8099	79649
1846	8101	79619
1847	8102	79590
1848	8104	79561
1849	8106	79530
1850	8108	79500
1851	8109	79470
1852	8111	79439
1853	8113	79408
1854	8114	79377
1855	8116	79348
1856	8118	79317
1857	8120	79288
1858	8122	79258
1859	8123	79229
1860	8125	79197
1861	8127	79168
1862	8128	79137
1863	8130	79108
1864	8132	79077
1865	8133	79046
1866	8136	79020
1867	8137	78991
1868	8139	78962
1869	8195	79459
1870	8197	79432
1871	8199	79402
1872	8201	79372
1873	8202	79341
1874	8204	79309
1875	8206	79278
1876	8207	79249
1877	8209	79218
1878	8211	79189
1879	8213	79160
1880	8214	79130
1881	8216	79101
1882	8218	79072
1883	8219	79040
1884	8221	79010
1885	8223	78980
1886	8224	78949
1887	8226	78919
1888	8228	78889
1889	8229	78858
1890	8231	78828
1891	8233	78800
1892	8235	78772
1893	8237	78745
1894	8294	79248
1895	8296	79219
1896	8298	79188
1897	8299	79157
1898	8301	79128
1899	8303	79099
1900	8304	79069
1901	8306	79038
1902	8308	79008
1903	8309	78979
1904	8311	78950
1905	8313	78921
1906	8314	78888
1907	8316	78859
1908	8318	78828
1909	8319	78798
1910	8321	78769
1911	8323	78739
1912	8324	78709
1913	8326	78679
1914	8328	78648
1915	8329	78619
1916	8331	78591
1917	8333	78562
1918	8334	78531
1919	8336	78501
1920	8337	78470
1921	8393	78947
1922	8395	78918
1923	8396	78888
1924	8398	78859
1925	8400	78830
1926	8401	78799
1927	8403	78772
1928	8405	78742
1929	8407	78714
1930	8408	78685
1931	8410	78656
1932	8412	78627
1933	8413	78597
1934	8415	78570
1935	8417	78541
1936	8419	78512
1937	8420	78482
1938	8422	78451
1939	8424	78421
1940	8425	78392
1941	8427	78362
1942	8428	78332
1943	8430	78303
1944	8432	78274
1945	8433	78246
1946	8436	78224
1947	8492	78702
1948	8494	78674
1949	8496	78644
1950	8498	78616
1951	8499	78588
1952	8501	78558
1953	8503	78529
1954	8504	78499
1955	8506	78471
1956	8508	78442
1957	8509	78412
1958	8511	78383
1959	8513	78354
1960	8514	78324
1961	8516	78295
1962	8518	78268
1963	8519	78238
1964	8521	78208
1965	8522	78180
1966	8524	78151
1967	8526	78122
1968	8527	78093
1969	8529	78064
1970	8531	78037
1971	8533	78010
1972	8534	77981
1973	8591	78455
1974	8593	78427
1975	8594	78398
1976	8596	78371
1977	8598	78343
1978	8600	78316
1979	8602	78287
1980	8603	78258
1981	8605	78229
1982	8607	78201
1983	8608	78173
1984	8610	78147
1985	8612	78118
1986	8614	78090
1987	8615	78062
1988	8617	78033
1989	8619	78005
1990	8620	77975
1991	8622	77945
1992	8623	77916
1993	8625	77888
1994	8626	77859
1995	8628	77831
1996	8630	77801
1997	8631	77772
1998	8633	77745
1999	8635	77716
2000	8690	78171
2001	8692	78149
2002	8694	78121
2003	8696	78094
2004	8698	78066
2005	8699	78038
2006	8701	78011
2007	8703	77983
2008	8705	77955
2009	8706	77928
2010	8708	77901
2011	8710	77872
2012	8711	77843
2013	8713	77817
2014	8715	77789
2015	8717	77761
2016	8718	77734
2017	8720	77708
2018	8722	77679
2019	8723	77651
2020	8725	77623
2021	8727	77593
2022	8728	77564
2023	8730	77536
2024	8731	77506
2025	8733	77478
2026	8789	77937
2027	8791	77909
2028	8793	77880
2029	8794	77852
2030	8796	77825
2031	8798	77796
2032	8799	77767
2033	8800	77737
2034	8802	77709
2035	8804	77680
2036	8805	77651
2037	8807	77623
2038	8809	77596
2039	8810	77569
2040	8812	77540
2041	8813	77511
2042	8815	77484
2043	8817	77455
2044	8818	77426
2045	8820	77398
2046	8821	77369
2047	8823	77341
2048	8825	77314
2049	8826	77286
2050	8828	77257
2051	8829	77229
2052	8831	77200
2053	8832	77172
2054	8888	77617
2055	8890	77595
2056	8892	77567
2057	8893	77538
2058	8895	77509
2059	8896	77481
2060	8898	77453
2061	8900	77424
2062	8901	77395
2063	8903	77366
2064	8904	77338
2065	8906	77310
2066	8907	77282
2067	8909	77253
2068	8911	77229
2069	8912	77201
2070	8914	77173
2071	8915	77144
2072	8917	77117
2073	8918	77088
2074	8920	77063
2075	8922	77036
2076	8923	77007
2077	8925	76980
2078	8927	76952
2079	8928	76925
2080	8931	76903
2081	8987	77349
2082	8989	77323
2083	8991	77297
2084	8993	77271
2085	8995	77247
2086	8996	77221
2087	8998	77193
2088	8999	77165
2089	9001	77136
2090	9003	77109
2091	9004	77082
2092	9006	77053
2093	9007	77025
2094	9009	76996
2095	9010	76968
2096	9012	76939
2097	9013	76912
2098	9015	76884
2099	9016	76855
2100	9018	76829
2101	9019	76801
2102	9021	76773
2103	9022	76745
2104	9024	76717
2105	9025	76688
2106	9027	76661
2107	9028	76632
2108	9030	76605
2109	9086	77043
2110	9088	77015
2111	9089	76988
2112	9091	76960
2113	9092	76932
2114	9094	76905
2115	9095	76877
2116	9097	76849
2117	9099	76823
2118	9100	76795
2119	9102	76767
2120	9103	76740
2121	9105	76712
2122	9106	76684
2123	9108	76657
2124	9109	76629
2125	9111	76601
2126	9112	76573
2127	9114	76546
2128	9115	76519
2129	9117	76492
2130	9118	76463
2131	9120	76437
2132	9121	76409
2133	9123	76382
2134	9125	76355
2135	9126	76328
2136	9128	76300
2137	9129	76272
2138	9131	76248
2139	9186	76668
2140	9188	76642
2141	9189	76614
2142	9191	76587
2143	9192	76560
2144	9194	76532
2145	9195	76505
2146	9197	76477
2147	9198	76450
2148	9200	76422
2149	9201	76395
2150	9203	76369
2151	9204	76342
2152	9206	76315
2153	9208	76289
2154	9209	76262
2155	9211	76236
2156	9212	76208
2157	9214	76181
2158	9215	76155
2159	9217	76128
2160	9218	76101
2161	9220	76074
2162	9221	76048
2163	9223	76021
2164	9225	75994
2165	9226	75967
2166	9228	75941
2167	9284	76366
2168	9286	76343
2169	9288	76317
2170	9289	76291
2171	9291	76265
2172	9292	76238
2173	9294	76211
2174	9295	76183
2175	9297	76156
2176	9299	76130
2177	9300	76102
2178	9301	76076
2179	9303	76050
2180	9305	76024
2181	9306	75999
2182	9308	75973
2183	9309	75945
2184	9311	75919
2185	9313	75893
2186	9314	75866
2187	9316	75841
2188	9317	75814
2189	9319	75788
2190	9320	75762
2191	9322	75736
2192	9324	75710
2193	9325	75685
2194	9383	76113
2195	9384	76088
2196	9386	76062
2197	9388	76037
2198	9389	76010
2199	9391	75984
2200	9392	75958
2201	9394	75931
2202	9396	75906
2203	9397	75880
2204	9399	75853
2205	9400	75826
2206	9402	75800
2207	9403	75774
2208	9405	75749
2209	9406	75722
2210	9408	75695
2211	9409	75670
2212	9411	75643
2213	9412	75617
2214	9414	75592
2215	9416	75566
2216	9417	75539
2217	9418	75512
2218	9420	75486
2219	9421	75460
2220	9423	75433
2221	9424	75408
2222	9482	75828
2223	9483	75802
2224	9485	75777
2225	9486	75751
2226	9488	75726
2227	9490	75701
2228	9491	75674
2229	9493	75648
2230	9494	75623
2231	9496	75598
2232	9498	75572
2233	9499	75546
2234	9501	75519
2235	9502	75494
2236	9504	75469
2237	9505	75442
2238	9507	75416
2239	9508	75390
2240	9510	75365
2241	9511	75339
2242	9513	75314
2243	9515	75289
2244	9516	75263
2245	9518	75238
2246	9519	75212
2247	9521	75187
2248	9522	75162
2249	9581	75585
2250	9582	75560
2251	9584	75535
2252	9586	75510
2253	9587	75485
2254	9589	75459
2255	9590	75433
2256	9592	75407
2257	9593	75381
2258	9595	75355
2259	9596	75329
2260	9598	75303
2261	9599	75278
2262	9601	75252
2263	9602	75227
2264	9604	75201
2265	9605	75176
2266	9607	75150
2267	9608	75125
2268	9610	75100
2269	9612	75076
2270	9613	75050
2271	9615	75024
2272	9616	74999
2273	9618	74975
2274	9619	74949
2275	9621	74924
2276	9622	74898
2277	9624	74873
2278	9625	74848
2279	9627	74825
2280	9681	75203
2281	9682	75178
2282	9684	75152
2283	9685	75126
2284	9687	75101
2285	9688	75077
2286	9690	75052
2287	9691	75025
2288	9693	75000
2289	9694	74974
2290	9696	74949
2291	9697	74923
2292	9699	74898
2293	9700	74873
2294	9702	74849
2295	9703	74823
2296	9705	74799
2297	9706	74774
2298	9708	74749
2299	9709	74724
2300	9711	74700
2301	9713	74675
2302	9714	74651
2303	9716	74627
2304	9717	74602
2305	9719	74576
2306	9720	74551
2307	9722	74528
2308	9726	74518
2309	9778	74886
2310	9780	74862
2311	9781	74837
2312	9783	74813
2313	9785	74789
2314	9786	74764
2315	9788	74739
2316	9789	74715
2317	9791	74690
2318	9793	74666
2319	9794	74640
2320	9795	74615
2321	9797	74591
2322	9798	74565
2323	9800	74541
2324	9802	74516
2325	9803	74492
2326	9805	74467
2327	9806	74442
2328	9808	74418
2329	9809	74393
2330	9811	74369
2331	9813	74346
2332	9814	74322
2333	9816	74297
2334	9817	74272
2335	9819	74248
2336	9820	74224
2337	9822	74200
2338	9824	74178
2339	9825	74154
2340	9878	74514
2341	9879	74489
2342	9881	74466
2343	9882	74442
2344	9884	74416
2345	9885	74391
2346	9887	74367
2347	9888	74343
2348	9890	74319
2349	9892	74295
2350	9893	74271
2351	9895	74248
2352	9897	74225
2353	9898	74201
2354	9900	74176
2355	9901	74152
2356	9903	74128
2357	9904	74104
2358	9906	74079
2359	9907	74054
2360	9909	74030
2361	9910	74005
2362	9911	73980
2363	9913	73956
2364	9915	73933
2365	9916	73909
2366	9918	73885
2367	9919	73860
2368	9921	73837
2369	9977	74221
2370	9979	74202
2371	9981	74182
2372	9983	74162
2373	9986	74144
2374	9988	74122
2375	9989	74099
2376	9991	74076
2377	9993	74052
2378	9994	74029
2379	9996	74005
2380	9997	73982
2381	9999	73959
2382	10001	73937
2383	10002	73913
2384	10004	73890
2385	10006	73868
2386	10007	73844
2387	10009	73822
2388	10011	73799
2389	10012	73775
2390	10014	73753
2391	10016	73731
2392	10017	73708
2393	10020	73691
2394	10076	74068
2395	10077	74045
2396	10079	74022
2397	10081	74000
2398	10082	73975
2399	10084	73952
2400	10086	73930
2401	10087	73907
2402	10089	73884
2403	10091	73860
2404	10092	73837
2405	10094	73814
2406	10095	73791
2407	10097	73768
2408	10098	73744
2409	10100	73722
2410	10102	73700
2411	10104	73678
2412	10105	73655
2413	10107	73631
2414	10108	73608
2415	10110	73586
2416	10112	73563
2417	10113	73540
2418	10115	73517
2419	10117	73494
2420	10119	73476
2421	10175	73849
2422	10177	73827
2423	10178	73803
2424	10180	73781
2425	10182	73758
2426	10183	73735
2427	10185	73713
2428	10186	73689
2429	10188	73668
2430	10190	73645
2431	10191	73623
2432	10193	73601
2433	10195	73578
2434	10197	73557
2435	10198	73534
2436	10200	73512
2437	10201	73489
2438	10203	73466
2439	10205	73443
2440	10206	73422
2441	10208	73401
2442	10210	73379
2443	10212	73356
2444	10213	73333
2445	10215	73311
2446	10217	73293
2447	10274	73664
2448	10276	73646
2449	10278	73625
2450	10280	73604
2451	10281	73583
2452	10283	73562
2453	10285	73541
2454	10287	73521
2455	10289	73499
2456	10290	73477
2457	10292	73455
2458	10294	73434
2459	10296	73415
2460	10298	73394
2461	10300	73374
2462	10302	73354
2463	10304	73335
2464	10306	73315
2465	10308	73294
2466	10310	73273
2467	10311	73253
2468	10313	73233
2469	10315	73213
2470	10373	73587
2471	10374	73564
2472	10376	73545
2473	10378	73523
2474	10380	73500
2475	10381	73477
2476	10383	73454
2477	10384	73432
2478	10386	73410
2479	10388	73387
2480	10389	73365
2481	10391	73344
2482	10393	73321
2483	10394	73300
2484	10396	73277
2485	10398	73255
2486	10399	73232
2487	10401	73209
2488	10403	73190
2489	10405	73173
2490	10407	73151
2491	10408	73128
2492	10410	73106
2493	10412	73085
2494	10413	73063
2495	10472	73440
2496	10474	73420
2497	10475	73397
2498	10477	73376
2499	10479	73354
2500	10480	73332
2501	10482	73311
2502	10484	73289
2503	10486	73268
2504	10487	73246
2505	10489	73224
2506	10491	73202
2507	10492	73180
2508	10494	73159
2509	10495	73137
2510	10497	73115
2511	10499	73092
2512	10500	73070
2513	10502	73049
2514	10504	73028
2515	10505	73005
2516	10507	72984
2517	10509	72963
2518	10511	72943
2519	10512	72922
2520	10514	72901
2521	10517	72891
2522	10521	72880
2523	10572	73202
2524	10574	73181
2525	10575	73159
2526	10577	73138
2527	10579	73116
2528	10580	73095
2529	10583	73077
2530	10584	73056
2531	10586	73036
2532	10588	73014
2533	10589	72993
2534	10591	72972
2535	10593	72951
2536	10595	72929
2537	10596	72907
2538	10598	72885
2539	10599	72863
2540	10601	72842
2541	10603	72821
2542	10604	72800
2543	10606	72778
2544	10608	72757
2545	10610	72736
2546	10611	72716
2547	10669	73080
2548	10671	73059
2549	10672	73036
2550	10674	73015
2551	10676	72994
2552	10678	72972
2553	10679	72951
2554	10681	72929
2555	10682	72906
2556	10684	72884
2557	10685	72861
2558	10687	72840
2559	10689	72818
2560	10690	72799
2561	10692	72779
2562	10694	72759
2563	10696	72739
2564	10698	72719
2565	10700	72704
2566	10702	72683
2567	10704	72664
2568	10706	72643
2569	10708	72624
2570	10710	72603
2571	10711	72584
2572	10713	72564
2573	10715	72545
2574	10768	72870
2575	10770	72851
2576	10772	72832
2577	10774	72813
2578	10776	72794
2579	10778	72775
2580	10780	72756
2581	10782	72736
2582	10784	72716
2583	10786	72697
2584	10787	72677
2585	10789	72658
2586	10791	72640
2587	10793	72620
2588	10795	72601
2589	10797	72581
2590	10799	72562
2591	10801	72542
2592	10803	72523
2593	10805	72502
2594	10806	72483
2595	10808	72462
2596	10810	72442
2597	10812	72423
2598	10814	72408
2599	10818	72397
2600	10869	72707
2601	10871	72688
2602	10872	72667
2603	10874	72647
2604	10876	72626
2605	10877	72604
2606	10879	72584
2607	10881	72564
2608	10883	72544
2609	10884	72524
2610	10886	72504
2611	10888	72485
2612	10890	72464
2613	10892	72445
2614	10894	72425
2615	10895	72404
2616	10897	72385
2617	10899	72366
2618	10901	72345
2619	10902	72325
2620	10904	72305
2621	10906	72285
2622	10908	72265
2623	10910	72245
2624	10968	72599
2625	10970	72584
2626	10973	72567
2627	10975	72549
2628	10976	72529
2629	10978	72510
2630	10980	72491
2631	10982	72470
2632	10984	72450
2633	10986	72431
2634	10987	72411
2635	10989	72392
2636	10991	72372
2637	10993	72351
2638	10994	72331
2639	10996	72312
2640	10998	72292
2641	11000	72272
2642	11002	72252
2643	11003	72232
2644	11005	72212
2645	11007	72192
2646	11009	72176
2647	11013	72167
2648	11066	72482
2649	11067	72463
2650	11069	72444
2651	11071	72424
2652	11073	72405
2653	11075	72385
2654	11076	72364
2655	11078	72343
2656	11080	72323
2657	11081	72302
2658	11083	72282
2659	11085	72262
2660	11086	72242
2661	11088	72222
2662	11090	72203
2663	11092	72183
2664	11094	72163
2665	11095	72144
2666	11097	72124
2667	11099	72103
2668	11101	72083
2669	11102	72064
2670	11104	72045
2671	11106	72025
2672	11108	72010
2673	11165	72345
2674	11167	72327
2675	11169	72309
2676	11171	72288
2677	11173	72270
2678	11174	72251
2679	11176	72231
2680	11178	72211
2681	11180	72192
2682	11181	72172
2683	11183	72153
2684	11185	72133
2685	11187	72113
2686	11189	72094
2687	11190	72074
2688	11192	72055
2689	11194	72034
2690	11196	72015
2691	11197	71996
2692	11199	71976
2693	11201	71956
2694	11203	71936
2695	11204	71916
2696	11206	71897
2697	11208	71877
2698	11209	71856
2699	11264	72176
2700	11266	72158
2701	11268	72141
2702	11270	72121
2703	11272	72102
2704	11274	72084
2705	11276	72066
2706	11278	72046
2707	11279	72027
2708	11281	72009
2709	11283	71992
2710	11285	71972
2711	11287	71953
2712	11289	71937
2713	11291	71919
2714	11293	71900
2715	11295	71880
2716	11297	71861
2717	11298	71842
2718	11300	71822
2719	11302	71805
2720	11304	71788
2721	11307	71774
2722	11310	71766
2723	11363	72068
2724	11365	72049
2725	11366	72029
2726	11368	72011
2727	11370	71990
2728	11372	71971
2729	11374	71953
2730	11375	71933
2731	11377	71912
2732	11379	71892
2733	11380	71873
2734	11382	71854
2735	11384	71835
2736	11386	71816
2737	11387	71795
2738	11389	71776
2739	11391	71757
2740	11393	71737
2741	11394	71718
2742	11396	71699
2743	11398	71679
2744	11399	71660
2745	11401	71641
2746	11403	71621
2747	11405	71603
2748	11407	71587
2749	11463	71905
2750	11464	71885
2751	11466	71867
2752	11468	71849
2753	11470	71828
2754	11472	71810
2755	11473	71789
2756	11475	71771
2757	11477	71752
2758	11479	71732
2759	11480	71713
2760	11482	71694
2761	11484	71675
2762	11486	71656
2763	11487	71637
2764	11489	71618
2765	11491	71599
2766	11493	71580
2767	11494	71560
2768	11496	71541
2769	11498	71523
2770	11500	71504
2771	11502	71486
2772	11504	71468
2773	11506	71450
2774	11561	71761
2775	11562	71742
2776	11564	71723
2777	11566	71703
2778	11567	71683
2779	11569	71663
2780	11571	71644
2781	11572	71625
2782	11574	71605
2783	11576	71586
2784	11577	71567
2785	11579	71547
2786	11581	71529
2787	11583	71510
2788	11585	71491
2789	11586	71472
2790	11588	71452
2791	11590	71433
2792	11591	71414
2793	11593	71395
2794	11595	71375
2795	11596	71354
2796	11598	71335
2797	11600	71317
2798	11601	71297
2799	11603	71277
2800	11660	71600
2801	11662	71582
2802	11664	71562
2803	11665	71542
2804	11667	71522
2805	11669	71502
2806	11671	71485
2807	11672	71466
2808	11674	71447
2809	11676	71427
2810	11678	71410
2811	11679	71391
2812	11681	71372
2813	11683	71355
2814	11685	71337
2815	11687	71319
2816	11689	71300
2817	11690	71281
2818	11692	71263
2819	11694	71245
2820	11696	71226
2821	11697	71206
2822	11699	71188
2823	11701	71169
2824	11703	71155
2825	11707	71146
2826	11759	71436
2827	11761	71418
2828	11763	71400
2829	11765	71382
2830	11767	71363
2831	11768	71344
2832	11770	71326
2833	11772	71308
2834	11774	71290
2835	11776	71271
2836	11778	71253
2837	11779	71235
2838	11781	71217
2839	11783	71199
2840	11785	71181
2841	11787	71162
2842	11789	71145
2843	11790	71125
2844	11792	71108
2845	11794	71090
2846	11796	71072
2847	11798	71053
2848	11799	71034
2849	11802	71020
2850	11805	71010
2851	11858	71298
2852	11859	71279
2853	11861	71261
2854	11863	71242
2855	11865	71224
2856	11866	71205
2857	11868	71187
2858	11870	71168
2859	11872	71150
2860	11873	71131
2861	11875	71112
2862	11877	71093
2863	11879	71075
2864	11880	71057
2865	11883	71042
2866	11885	71024
