iter	MAE	RMSE
1011	234898.9378	327003.1332
1012	234848.7656	326943.4058
1013	234781.6542	326852.5385
1014	234720.2512	326777.7998
1015	234688.4158	326724.5976
1016	234637.5265	326655.0479
1017	234587.7427	326584.9778
1018	234524.7759	326500.0026
1019	234467.6081	326404.2625
1020	234391.5493	326305.6523
1021	234337.7809	326221.6409
1022	234286.4679	326142.856
1023	234236.2013	326071.2877
1024	234183.1106	326005.7363
1025	234121.4238	325914.6398
1026	234074.9105	325858.8595
1027	234017.9447	325784.1213
1028	233970.4384	325709.2626
1029	233898.5583	325625.253
1030	233844.9135	325534.3387
1031	233813.8196	325488.2206
1032	233773.5819	325420.5877
1033	233714.7004	325336.0034
1034	233664.0456	325252.4597
1035	233607.0437	325164.708
1036	233555.3652	325102.7015
1037	233487.349	325006.6668
1038	233444.8582	324957.731
1039	233392.7922	324876.1477
1040	233348.6633	324800.5156
1041	233277.3572	324710.4798
1042	233218.0717	324638.0294
1043	233177.0235	324566.8841
1044	233121.5846	324471.5419
1045	233076.1591	324407.437
1046	233032.9469	324336.6898
1047	232962.1587	324257.2667
1048	232905.5366	324183.3408
1049	232852.0842	324104.1752
1050	232802.6051	324043.8814
1051	232746.0035	323978.4253
1052	232693.9763	323895.9389
1053	232647.0612	323837.1738
1054	232583.8228	323743.2521
1055	232527.2646	323665.2357
1056	232469.2573	323592.6626
1057	232433.1736	323529.1606
1058	232377.7159	323469.1098
1059	232315.3503	323393.5237
1060	232266.0232	323312.9152
1061	232229.2698	323262.1961
1062	232179.6639	323186.9318
1063	232128.2391	323124.9089
1064	232074.9082	323058.0223
1065	232030.4894	322994.5287
1066	231980.6803	322932.21
1067	231923.6842	322863.3246
1068	231879.0142	322793.687
1069	231834.6813	322736.7869
1070	231774.5393	322649.3219
1071	231715.7848	322574.0196
1072	231665.1515	322512.5247
1073	231642.8043	322481.6971
1074	231589.2851	322415.2829
1075	231537.1821	322345.3999
1076	231476.8935	322281.0223
1077	231435.8756	322212.7538
1078	231399.2808	322150.3021
1079	231345.913	322069.9768
1080	231305.4511	322008.5683
1081	231231.1582	321900.313
1082	231175.5761	321831.3159
1083	231122.5718	321749.7975
1084	231078.3227	321676.1969
1085	231026.627	321606.061
1086	230979.8099	321542.6617
1087	230924.2778	321461.7774
1088	230859.0106	321378.1083
1089	230793.2304	321300.269
1090	230753.1852	321241.565
1091	230700.2736	321172.9332
1092	230649.7461	321112.0882
1093	230623.1107	321060.0052
1094	230588.4653	321015.9898
1095	230532.8338	320928.458
1096	230477.9022	320853.5685
1097	230436.0071	320802.3902
1098	230385.6305	320725.198
1099	230340.0594	320654.1774
1100	230282.2681	320580.4123
1101	230254.6832	320531.5309
1102	230216.9382	320474.4267
1103	230184.4718	320428.0563
1104	230117.3782	320352.0996
1105	230061.9215	320290.5781
1106	230023.7434	320228.1565
1107	229982.4448	320172.2422
1108	229937.4366	320113.7567
1109	229877.0533	320044.7667
1110	229838.4671	319992.4663
1111	229787.2294	319924.8025
1112	229723.2078	319857.4984
1113	229673.1427	319778.4692
1114	229629.8232	319730.6835
1115	229576.1107	319664.1728
1116	229553.28	319628.9017
1117	229506.6287	319565.7259
1118	229467.5903	319511.8385
1119	229436.3616	319470.0023
1120	229386.3724	319400.8724
1121	229349.7427	319350.4481
1122	229319.4906	319299.0147
1123	229271.0531	319240.5824
1124	229237.868	319185.4778
1125	229178.1045	319110.9924
1126	229117.4794	319031.3955
1127	229076.3909	318971.3093
1128	229027.4923	318916.217
1129	228982.4601	318863.0402
1130	228934.9165	318802.3006
1131	228889.0007	318735.7315
1132	228824.1317	318661.3287
1133	228774.53	318600.3888
1134	228712.3808	318538.1752
1135	228660.9033	318476.6893
1136	228619.5287	318422.3073
1137	228586.5012	318379.739
1138	228531.2512	318317.6758
1139	228484.3274	318267.9419
1140	228446.5746	318216.3449
1141	228403.3511	318155.1923
1142	228346.1541	318090.3637
1143	228293.2481	318026.341
1144	228243.6104	317961.973
1145	228207.3213	317902.3641
1146	228167.9214	317841.0523
1147	228125.8311	317775.0146
1148	228065.4296	317699.2505
1149	228009.2933	317631.2375
1150	227954.1112	317567.4784
1151	227905.5775	317503.0321
1152	227857.5305	317440.1249
1153	227815.3473	317384.2898
1154	227777.1383	317323.2712
1155	227716.742	317257.4945
1156	227687.4885	317205.239
1157	227655.0335	317150.6668
1158	227594.0281	317068.934
1159	227567.3283	317010.4342
1160	227518.346	316945.5324
1161	227480.4247	316883.6106
1162	227423.0326	316808.8408
1163	227384.5898	316770.2171
1164	227339.9244	316716.0831
1165	227311.8939	316664.5231
1166	227263.8267	316597.7109
1167	227225.1013	316540.0501
1168	227175.7015	316467.5644
1169	227137.7614	316414.1511
1170	227108.8723	316364.7723
1171	227065.2301	316307.7183
1172	227019.5287	316250.355
1173	226976.4918	316177.6145
1174	226933.8669	316122.9279
1175	226885.1989	316070.0365
1176	226833.7091	316002.4187
1177	226787.5669	315941.5427
1178	226756.8101	315879.125
1179	226711.395	315828.4655
1180	226671.0399	315781.1158
1181	226626.6168	315711.1889
1182	226588.5014	315659.3478
1183	226551.0897	315598.7382
1184	226528.2121	315551.0591
1185	226501.4163	315504.7329
1186	226467.567	315451.361
1187	226438.4795	315416.7915
1188	226413.096	315369.3391
1189	226358.883	315301.603
1190	226320.2367	315247.7375
1191	226291.0285	315205.3068
1192	226236.9299	315132.3915
1193	226189.7525	315061.4089
1194	226129.4597	314978.3809
1195	226103.1714	314938.8625
1196	226074.8927	314904.3288
1197	226045.4995	314859.3701
1198	226013.9801	314808.3257
1199	225968.1677	314748.4135
1200	225914.5273	314679.0538
1201	225879.8275	314633.7451
1202	225843.6164	314567.1145
1203	225800.7508	314521.7316
1204	225746.3931	314461.4053
1205	225683.7529	314366.0044
1206	225641.9076	314313.8629
1207	225591.8167	314254.744
1208	225553.7643	314195.8424
1209	225499.6897	314133.718
1210	225471.4673	314091.969
1211	225427.6583	314036.5618
1212	225389.2051	313980.6826
1213	225360.2814	313935.041
1214	225324.6793	313876.0266
1215	225268.3039	313814.3811
1216	225217.1518	313740.4392
1217	225186.4732	313685.1264
1218	225140.2379	313630.5364
1219	225109.0919	313589.8974
1220	225075.2577	313548.1181
1221	225038.6394	313493.4646
1222	224996.2592	313444.2156
1223	224949.4276	313371.1044
1224	224915.3728	313316.5226
1225	224882.8395	313275.1776
1226	224818.3144	313195.6092
1227	224782.4453	313156.7065
1228	224737.1507	313092.2772
1229	224697.1087	313027.9284
1230	224663.3317	312988.6564
1231	224617.4294	312927.6083
1232	224582.6218	312874.4441
1233	224558.2502	312844.4473
1234	224521.0427	312794.9491
1235	224494.6536	312743.3294
1236	224453.9291	312688.093
1237	224408.5828	312634.2669
1238	224382.3118	312591.4525
1239	224352.8369	312546.8864
1240	224301.622	312485.1532
1241	224249.7819	312426.6401
1242	224218.5927	312381.1135
1243	224191.0815	312346.9788
1244	224152.4468	312302.3743
1245	224110.2191	312241.4334
1246	224070.4774	312186.1211
1247	224044.2128	312147.2162
1248	224010.0447	312104.6104
1249	223969.2497	312055.3286
1250	223928.7506	312001.0691
1251	223898.6994	311969.4083
1252	223851.4252	311900.2305
1253	223816.79	311846.6518
1254	223781.9888	311788.6419
1255	223734.8536	311736.8811
1256	223692.1588	311672.7659
1257	223656.7707	311605.1882
1258	223619.1885	311551.4273
1259	223594.0244	311509.3868
1260	223559.949	311468.7212
1261	223519.2814	311415.6164
1262	223475.4406	311363.7398
1263	223434.6054	311299.4716
1264	223408.3207	311261.903
1265	223384.2277	311230.8888
1266	223351.8346	311178.9892
1267	223318.2879	311125.1664
1268	223271.3887	311074.8021
1269	223221.9074	311009.198
1270	223179.3869	310957.4772
1271	223154.3176	310921.8313
1272	223120.0129	310868.4741
1273	223071.6416	310803.407
1274	223028.4505	310755.7085
1275	222982.4817	310706.5191
1276	222935.664	310651.9293
1277	222893.5849	310588.858
1278	222846.5492	310525.8823
1279	222831.5663	310505.8119
1280	222784.649	310442.7616
1281	222743.7668	310389.3759
1282	222698.5879	310325.2012
1283	222677.7196	310294.3914
1284	222646.7021	310245.8903
1285	222618.5498	310203.6744
1286	222581.526	310153.767
1287	222552.4365	310115.2287
1288	222503.9158	310045.2487
1289	222467.872	309989.2812
1290	222429.5468	309927.8804
1291	222404.6659	309896.3035
1292	222370.7516	309844.0636
1293	222331.3993	309796.6337
1294	222302.151	309759.7348
1295	222264.4314	309698.6027
1296	222216.7125	309628.086
1297	222170.8569	309561.2769
1298	222137.0299	309515.9956
1299	222103.4041	309467.6992
1300	222050.7129	309390.7393
1301	222000.113	309332.6832
1302	221963.6969	309284.5833
1303	221908.8786	309214.459
1304	221883.7686	309177.4364
1305	221860.2536	309126.5091
1306	221829.0397	309084.7556
1307	221789.7537	309037.0258
1308	221754.2466	308978.816
1309	221726.5502	308942.3144
1310	221696.1412	308899.4631
1311	221662.9423	308850.9631
1312	221629.091	308807.2776
1313	221594.05	308754.8539
1314	221556.9441	308707.9527
1315	221523.2574	308671.1237
1316	221464.1749	308583.4055
1317	221431.8952	308526.1565
1318	221402.403	308480.4843
1319	221370.7194	308445.159
1320	221333.4716	308394.5545
1321	221316.4697	308362.7879
1322	221268.2968	308315.2093
1323	221250.0762	308285.1718
1324	221198.1662	308228.6544
1325	221170.9888	308192.1384
1326	221129.5761	308128.8972
1327	221086.54	308069.268
1328	221048.379	308015.0873
1329	221011.6661	307958.6019
1330	220985.8696	307915.3027
1331	220954.5168	307875.5947
1332	220912.6657	307828.6243
1333	220891.1622	307793.1686
1334	220863.1777	307748.8114
1335	220827.4136	307704.4716
1336	220791.5784	307657.9625
1337	220764.7868	307608.1195
1338	220735.3885	307559.6722
1339	220700.4204	307519.5407
1340	220672.9994	307489.5852
1341	220647.3975	307454.5446
1342	220617.9391	307404.9931
1343	220588.8135	307363.8731
1344	220545.3923	307305.9616
1345	220513.6221	307264.5019
1346	220494.5203	307228.9397
1347	220468.2803	307201.7649
1348	220428.651	307156.3491
1349	220388.5963	307112.7534
1350	220355.7721	307060.5199
1351	220328.633	307025.4463
1352	220304.2595	306982.2738
1353	220277.9903	306940.3432
1354	220245.9603	306882.8009
1355	220205.1433	306839.2234
1356	220179.7505	306805.0674
1357	220148.8672	306771.9791
1358	220115.7466	306726.4693
1359	220078.146	306681.4923
1360	220033.5907	306617.0561
1361	219999.9647	306576.6393
1362	219957.3698	306517.8661
1363	219927.2111	306474.9803
1364	219893.1775	306416.7289
1365	219850.8258	306365.2243
1366	219805.2217	306309.5559
1367	219781.2101	306273.3374
1368	219739.4103	306224.3995
1369	219700.5538	306174.7457
1370	219667.1388	306131.1729
1371	219627.8273	306081.656
1372	219577.3527	306015.6852
1373	219546.0096	305953.7715
1374	219517.5338	305910.8162
1375	219482.3192	305867.5364
1376	219451.0271	305837.889
1377	219425.0541	305801.1726
1378	219396.9439	305751.624
1379	219360.4955	305710.7409
1380	219328.6919	305656.1691
1381	219310.1251	305628.8057
1382	219275.5446	305579.792
1383	219241.9268	305538.0422
1384	219211.9724	305489.1574
1385	219172.0304	305428.727
1386	219147.9728	305398.0823
1387	219110.8457	305338.7781
1388	219079.3966	305299.2639
1389	219052.2087	305244.5953
1390	219014.7065	305199.7949
1391	218972.5152	305137.3981
1392	218942.111	305095.1196
1393	218890.8491	305021.3711
1394	218856.6522	304980.3111
1395	218835.183	304950.9243
1396	218787.2615	304903.6498
1397	218755.7212	304855.1657
1398	218718.185	304803.6465
1399	218686.6243	304752.3692
1400	218654.182	304714.9072
1401	218612.9983	304652.0516
1402	218583.2115	304618.5314
1403	218562.0607	304593.419
1404	218538.698	304559.6981
1405	218503.8905	304509.7016
1406	218474.502	304472.5137
1407	218440.1631	304422.9563
1408	218395.1241	304365.5983
1409	218349.3644	304301.2743
1410	218312.1054	304236.2093
1411	218292.8304	304198.8498
1412	218273.9741	304159.1188
1413	218248.8883	304111.119
1414	218222.6414	304076.5287
1415	218205.583	304039.467
1416	218183.8549	304015.3169
1417	218150.2653	303959.1987
1418	218114.3779	303906.7883
1419	218086.6066	303870.7891
1420	218061.7909	303828.2281
1421	218027.8729	303783.7412
1422	218003.7267	303741.8066
1423	217969.2356	303687.9823
1424	217948.9868	303656.8531
1425	217917.5283	303620.2551
1426	217899.949	303591.0538
1427	217874.929	303551.0501
1428	217841.2295	303512.3155
1429	217808.4064	303467.9909
1430	217775.8311	303423.0857
1431	217746.6636	303388.7939
1432	217719.2	303344.8625
1433	217689.9075	303304.893
1434	217666.6548	303271.7523
1435	217618.8947	303207.4048
1436	217574.0737	303143.3416
1437	217535.3912	303092.1595
1438	217501.282	303043.7552
1439	217478.3087	303018.7452
1440	217430.4634	302947.1476
1441	217406.116	302907.7683
1442	217369.0711	302858.9255
1443	217346.7831	302821.3379
1444	217312.2814	302764.5111
1445	217279.812	302722.6202
1446	217256.1043	302680.8062
1447	217221.6435	302634.7373
1448	217188.9919	302584.3353
1449	217161.2083	302543.9848
1450	217131.7294	302503.0121
1451	217091.1696	302461.3491
1452	217055.8013	302427.1286
1453	217025.1817	302377.8385
1454	216984.2851	302313.0431
1455	216946.3066	302251.3546
1456	216913.3474	302207.446
1457	216887.2208	302173.0722
1458	216858.6912	302130.6402
1459	216838.4765	302103.4548
1460	216805.8411	302057.2531
1461	216780.6973	302019.3666
1462	216749.9479	301969.2355
1463	216720.9884	301915.3485
1464	216692.3701	301873.6643
1465	216662.1978	301836.9032
1466	216634.2157	301794.7565
1467	216586.3701	301736.6938
1468	216559.0914	301699.4111
1469	216536.1526	301664.9301
1470	216524.9842	301637.1922
1471	216494.406	301591.5936
1472	216467.2785	301551.0762
1473	216429.3494	301499.9343
1474	216386.9594	301446.0002
1475	216355.7299	301404.8493
1476	216326.7613	301359.5546
1477	216301.1489	301323.796
1478	216266.5364	301283.9692
1479	216245.8552	301243.6718
1480	216223.5013	301201.5133
1481	216192.3184	301157.0403
1482	216167.7671	301122.9797
1483	216135.0738	301083.6892
1484	216096.4181	301025.2925
1485	216061.4076	300977.3135
1486	216041.1055	300944.742
1487	216016.2927	300916.9407
1488	215972.6305	300857.5477
1489	215951.9957	300818.1498
1490	215919.8469	300772.1176
1491	215895.0965	300744.7152
1492	215869.8554	300702.5435
1493	215837.6143	300663.437
1494	215812.9216	300634.1256
1495	215797.5946	300603.8984
1496	215779.1537	300578.1318
1497	215746.9924	300537.0099
1498	215696.9841	300469.901
1499	215662.3088	300414.5
1500	215634.1611	300377.3234
1501	215612.9148	300350.4015
1502	215585.9029	300309.6245
1503	215548.73	300259.6706
1504	215504.873	300188.5496
1505	215476.1155	300156.6726
1506	215449.1659	300114.4504
1507	215423.4304	300071.8589
1508	215386.0145	300021.1566
1509	215359.1237	299981.7318
1510	215321.4536	299927.3401
1511	215292.0084	299896.2331
1512	215260.1126	299858.7162
1513	215220.1831	299812.3866
1514	215187.9431	299758.5946
1515	215154.4492	299703.3408
1516	215124.1724	299663.2979
1517	215091.9565	299623.4304
1518	215064.2242	299582.3337
1519	215042.6039	299550.6315
1520	215008.822	299510.9761
1521	214972.7983	299459.7458
1522	214945.0053	299417.4411
1523	214916.1211	299379.5097
1524	214880.6363	299332.6051
1525	214848.3473	299294.4757
1526	214823.2839	299251.5706
1527	214800.5599	299217.208
1528	214762.4673	299156.8416
1529	214721.3944	299097.057
1530	214697.6278	299059.9655
1531	214650.6904	298998.9627
1532	214609.372	298937.6724
1533	214579.042	298890.1497
1534	214549.1923	298847.3021
1535	214518.3601	298810.9646
1536	214491.656	298779.215
1537	214466.8426	298733.5986
1538	214439.8885	298698.1498
1539	214418.9127	298669.0853
1540	214382.3496	298623.4385
1541	214362.5646	298594.3301
1542	214334.2221	298559.1659
1543	214311.4152	298528.351
1544	214283.4037	298486.1765
1545	214255.2089	298450.4153
1546	214226.7431	298415.023
1547	214196.5677	298381.611
1548	214163.8864	298331.9067
1549	214139.782	298302.3367
1550	214103.3994	298244.0532
1551	214071.924	298194.7042
1552	214035.2923	298151.1153
1553	214004.5842	298108.9131
1554	213981.5911	298066.0621
1555	213956.4075	298031.6717
1556	213933.9277	297995.2822
1557	213921.5618	297963.8208
1558	213893.5903	297910.2373
1559	213873.9943	297885.878
1560	213838.9369	297830.5735
1561	213812.382	297795.255
1562	213786.9702	297757.5666
1563	213757.1121	297710.312
1564	213735.2048	297676.7175
1565	213711.8633	297645.4876
1566	213693.729	297618.2948
1567	213668.2605	297585.0051
1568	213652.8921	297564.2842
1569	213617.338	297517.0811
1570	213587.5136	297483.2851
1571	213548.8052	297436.2968
1572	213519.9748	297394.0212
1573	213492.6866	297352.2427
1574	213469.1461	297320.6165
1575	213443.4963	297287.9685
1576	213411.5281	297246.2841
1577	213391.4227	297207.2985
1578	213355.0084	297158.4168
1579	213337.3963	297135.7517
1580	213317.8178	297103.098
1581	213282.415	297050.649
1582	213249.7567	296996.2387
1583	213216.8554	296952.953
1584	213176.671	296888.8435
1585	213144.6122	296842.7944
1586	213126.641	296814.7938
1587	213095.3981	296773.1021
1588	213070.37	296739.2961
1589	213045.474	296697.1191
1590	213016.3094	296649.7566
1591	212995.0773	296614.2767
1592	212977.935	296589.4653
1593	212942.651	296545.0636
1594	212916.5061	296506.1544
1595	212880.6147	296465.2304
1596	212851.354	296429.7647
1597	212813.9038	296388.1038
1598	212784.2664	296355.9899
1599	212750.1325	296313.3462
1600	212741.6879	296296.2409
1601	212720.6087	296268.0075
1602	212691.8761	296230.5294
